檔案,類型,記錄Key,名稱,欄位,舊值,新值
HERODEVELOPVICE.INI,changed,30,四魔將,Hero4,,88
HERODEVELOPVICE.INI,changed,30,四魔將,Magic_Def,1000,1600
HERODEVELOPVICE.INI,changed,30,四魔將,Max_HP,2700,6750
HERODEVELOPVICE.INI,changed,30,四魔將,Max_MP,3150,6250
HERODEVELOPVICE.INI,changed,30,四魔將,Name,對立父女2,四魔將
HERODEVELOPVICE.INI,changed,68,邊緣鬥法,Base_Con,220,200
HERODEVELOPVICE.INI,changed,68,邊緣鬥法,Base_Dex,190,400
HERODEVELOPVICE.INI,changed,68,邊緣鬥法,Base_Int,240,500
HERODEVELOPVICE.INI,changed,68,邊緣鬥法,Base_Str,210,300
HERODEVELOPVICE.INI,changed,68,邊緣鬥法,Extra_Def,300,250
HERODEVELOPVICE.INI,changed,68,邊緣鬥法,Hero1,44,48
HERODEVELOPVICE.INI,changed,68,邊緣鬥法,Hero2,21,19
HERODEVELOPVICE.INI,changed,68,邊緣鬥法,Hero3,,20
HERODEVELOPVICE.INI,changed,68,邊緣鬥法,Hero4,,4
HERODEVELOPVICE.INI,changed,68,邊緣鬥法,Magic_Def,400,600
HERODEVELOPVICE.INI,changed,68,邊緣鬥法,Max_HP,700,1500
HERODEVELOPVICE.INI,changed,68,邊緣鬥法,Max_MP,1150,2000
HERODEVELOPVICE.INI,changed,68,邊緣鬥法,Name,問頂仙途,邊緣鬥法
HERODEVELOPVICE.INI,changed,6,白衣俠行,Base_Int,1950,0
HERODEVELOPVICE.INI,changed,6,白衣俠行,Base_Str,0,1950
HERODEVELOPVICE.INI,changed,6,白衣俠行,Extra_Def,0,900
HERODEVELOPVICE.INI,changed,6,白衣俠行,Hero4,116,115
HERODEVELOPVICE.INI,changed,6,白衣俠行,Magic_Def,1000,0
HERODEVELOPVICE.INI,changed,6,白衣俠行,Max_HP,5500,8000
HERODEVELOPVICE.INI,changed,6,白衣俠行,Max_MP,8500,7000
HERODEVELOPVICE.INI,changed,6,白衣俠行,Name,鶴立梅嶺,白衣俠行
HERODEVELOPVICE.INI,changed,54,北海雙神,Base_Con,675,380
HERODEVELOPVICE.INI,changed,54,北海雙神,Base_Dex,620,435
HERODEVELOPVICE.INI,changed,54,北海雙神,Base_Int,560,385
HERODEVELOPVICE.INI,changed,54,北海雙神,Base_Str,660,430
HERODEVELOPVICE.INI,changed,54,北海雙神,Extra_Def,850,480
HERODEVELOPVICE.INI,changed,54,北海雙神,Hero1,49,54
HERODEVELOPVICE.INI,changed,54,北海雙神,Hero2,50,56
HERODEVELOPVICE.INI,changed,54,北海雙神,Hero3,51,
HERODEVELOPVICE.INI,changed,54,北海雙神,Magic_Def,800,520
HERODEVELOPVICE.INI,changed,54,北海雙神,Max_HP,3100,1800
HERODEVELOPVICE.INI,changed,54,北海雙神,Max_MP,2600,1950
HERODEVELOPVICE.INI,changed,54,北海雙神,Name,桃園三結義,北海雙神
HERODEVELOPVICE.INI,changed,62,大哥小弟,Base_Con,310,330
HERODEVELOPVICE.INI,changed,62,大哥小弟,Base_Dex,300,310
HERODEVELOPVICE.INI,changed,62,大哥小弟,Base_Int,340,300
HERODEVELOPVICE.INI,changed,62,大哥小弟,Base_Str,295,305
HERODEVELOPVICE.INI,changed,62,大哥小弟,Extra_Def,350,420
HERODEVELOPVICE.INI,changed,62,大哥小弟,Hero1,44,59
HERODEVELOPVICE.INI,changed,62,大哥小弟,Hero2,43,53
HERODEVELOPVICE.INI,changed,62,大哥小弟,Magic_Def,460,390
HERODEVELOPVICE.INI,changed,62,大哥小弟,Max_HP,1600,1550
HERODEVELOPVICE.INI,changed,62,大哥小弟,Max_MP,1500,1200
HERODEVELOPVICE.INI,changed,62,大哥小弟,Name,九天聖尊,大哥小弟
HERODEVELOPVICE.INI,changed,41,天翼奇情2,Base_Con,410,440
HERODEVELOPVICE.INI,changed,41,天翼奇情2,Base_Dex,460,390
HERODEVELOPVICE.INI,changed,41,天翼奇情2,Base_Int,400,405
HERODEVELOPVICE.INI,changed,41,天翼奇情2,Base_Str,450,370
HERODEVELOPVICE.INI,changed,41,天翼奇情2,Extra_Def,560,685
HERODEVELOPVICE.INI,changed,41,天翼奇情2,Hero1,68,72
HERODEVELOPVICE.INI,changed,41,天翼奇情2,Hero2,71,73
HERODEVELOPVICE.INI,changed,41,天翼奇情2,Magic_Def,540,700
HERODEVELOPVICE.INI,changed,41,天翼奇情2,Max_HP,2000,2250
HERODEVELOPVICE.INI,changed,41,天翼奇情2,Max_MP,2250,2500
HERODEVELOPVICE.INI,changed,41,天翼奇情2,Name,雙頭死神2,天翼奇情2
HERODEVELOPVICE.INI,changed,49,幻世命定者1,Base_Con,390,340
HERODEVELOPVICE.INI,changed,49,幻世命定者1,Base_Dex,350,395
HERODEVELOPVICE.INI,changed,49,幻世命定者1,Base_Int,360,410
HERODEVELOPVICE.INI,changed,49,幻世命定者1,Base_Str,330,380
HERODEVELOPVICE.INI,changed,49,幻世命定者1,Extra_Def,580,445
HERODEVELOPVICE.INI,changed,49,幻世命定者1,Hero1,65,61
HERODEVELOPVICE.INI,changed,49,幻世命定者1,Hero2,66,63
HERODEVELOPVICE.INI,changed,49,幻世命定者1,Magic_Def,590,490
HERODEVELOPVICE.INI,changed,49,幻世命定者1,Max_HP,1900,1400
HERODEVELOPVICE.INI,changed,49,幻世命定者1,Max_MP,2100,1900
HERODEVELOPVICE.INI,changed,49,幻世命定者1,Name,天翼奇情1,幻世命定者1
HERODEVELOPVICE.INI,changed,22,靜流常伴,Base_Con,900,0
HERODEVELOPVICE.INI,changed,22,靜流常伴,Base_Int,0,900
HERODEVELOPVICE.INI,changed,22,靜流常伴,Hero2,101,100
HERODEVELOPVICE.INI,changed,22,靜流常伴,Name,松煦冰心,靜流常伴
HERODEVELOPVICE.INI,changed,75,東海龍宮,Base_Con,180,140
HERODEVELOPVICE.INI,changed,75,東海龍宮,Base_Dex,220,185
HERODEVELOPVICE.INI,changed,75,東海龍宮,Base_Int,170,215
HERODEVELOPVICE.INI,changed,75,東海龍宮,Base_Str,190,160
HERODEVELOPVICE.INI,changed,75,東海龍宮,Extra_Def,260,225
HERODEVELOPVICE.INI,changed,75,東海龍宮,Hero1,27,31
HERODEVELOPVICE.INI,changed,75,東海龍宮,Hero2,26,1
HERODEVELOPVICE.INI,changed,75,東海龍宮,Hero3,25,2
HERODEVELOPVICE.INI,changed,75,東海龍宮,Magic_Def,255,290
HERODEVELOPVICE.INI,changed,75,東海龍宮,Max_HP,780,620
HERODEVELOPVICE.INI,changed,75,東海龍宮,Max_MP,740,850
HERODEVELOPVICE.INI,changed,75,東海龍宮,Name,蒼狼三傑,東海龍宮
HERODEVELOPVICE.INI,changed,59,情難訴1,Base_Con,185,200
HERODEVELOPVICE.INI,changed,59,情難訴1,Base_Dex,260,340
HERODEVELOPVICE.INI,changed,59,情難訴1,Base_Int,230,330
HERODEVELOPVICE.INI,changed,59,情難訴1,Base_Str,205,240
HERODEVELOPVICE.INI,changed,59,情難訴1,Extra_Def,475,310
HERODEVELOPVICE.INI,changed,59,情難訴1,Hero1,89,63
HERODEVELOPVICE.INI,changed,59,情難訴1,Hero2,65,74
HERODEVELOPVICE.INI,changed,59,情難訴1,Magic_Def,160,470
HERODEVELOPVICE.INI,changed,59,情難訴1,Max_HP,1000,1200
HERODEVELOPVICE.INI,changed,59,情難訴1,Max_MP,1100,1450
HERODEVELOPVICE.INI,changed,59,情難訴1,Name,黑翼之血1,情難訴1
HERODEVELOPVICE.INI,changed,15,樺夜長守,Base_Con,1000,850
HERODEVELOPVICE.INI,changed,15,樺夜長守,Base_Dex,1400,840
HERODEVELOPVICE.INI,changed,15,樺夜長守,Base_Int,1200,825
HERODEVELOPVICE.INI,changed,15,樺夜長守,Base_Str,1350,790
HERODEVELOPVICE.INI,changed,15,樺夜長守,Extra_Def,1500,850
HERODEVELOPVICE.INI,changed,15,樺夜長守,Hero1,105,109
HERODEVELOPVICE.INI,changed,15,樺夜長守,Hero2,106,110
HERODEVELOPVICE.INI,changed,15,樺夜長守,Hero3,108,
HERODEVELOPVICE.INI,changed,15,樺夜長守,Magic_Def,1250,950
HERODEVELOPVICE.INI,changed,15,樺夜長守,Max_HP,9250,5000
HERODEVELOPVICE.INI,changed,15,樺夜長守,Max_MP,7700,5500
HERODEVELOPVICE.INI,changed,15,樺夜長守,Name,天命宿怨,樺夜長守
HERODEVELOPVICE.INI,changed,36,對立父女1,Base_Con,425,400
HERODEVELOPVICE.INI,changed,36,對立父女1,Base_Dex,485,470
HERODEVELOPVICE.INI,changed,36,對立父女1,Base_Int,520,500
HERODEVELOPVICE.INI,changed,36,對立父女1,Base_Str,470,420
HERODEVELOPVICE.INI,changed,36,對立父女1,Extra_Def,620,400
HERODEVELOPVICE.INI,changed,36,對立父女1,Hero1,84,90
HERODEVELOPVICE.INI,changed,36,對立父女1,Hero2,85,66
HERODEVELOPVICE.INI,changed,36,對立父女1,Magic_Def,690,800
HERODEVELOPVICE.INI,changed,36,對立父女1,Max_HP,2250,2300
HERODEVELOPVICE.INI,changed,36,對立父女1,Max_MP,3000,2750
HERODEVELOPVICE.INI,changed,36,對立父女1,Name,幻世命定者3,對立父女1
HERODEVELOPVICE.INI,changed,32,三方終局,Base_Con,975,840
HERODEVELOPVICE.INI,changed,32,三方終局,Base_Dex,935,925
HERODEVELOPVICE.INI,changed,32,三方終局,Base_Int,920,975
HERODEVELOPVICE.INI,changed,32,三方終局,Base_Str,990,900
HERODEVELOPVICE.INI,changed,32,三方終局,Extra_Def,1400,1300
HERODEVELOPVICE.INI,changed,32,三方終局,Hero2,79,90
HERODEVELOPVICE.INI,changed,32,三方終局,Hero3,78,89
HERODEVELOPVICE.INI,changed,32,三方終局,Magic_Def,1480,1400
HERODEVELOPVICE.INI,changed,32,三方終局,Max_HP,5500,4800
HERODEVELOPVICE.INI,changed,32,三方終局,Max_MP,5250,5600
HERODEVELOPVICE.INI,changed,32,三方終局,Name,魔神系譜,三方終局
HERODEVELOPVICE.INI,changed,47,黑翼之血2,Base_Con,440,245
HERODEVELOPVICE.INI,changed,47,黑翼之血2,Base_Dex,350,320
HERODEVELOPVICE.INI,changed,47,黑翼之血2,Base_Int,385,290
HERODEVELOPVICE.INI,changed,47,黑翼之血2,Base_Str,425,265
HERODEVELOPVICE.INI,changed,47,黑翼之血2,Extra_Def,570,580
HERODEVELOPVICE.INI,changed,47,黑翼之血2,Hero1,88,89
HERODEVELOPVICE.INI,changed,47,黑翼之血2,Hero2,77,72
HERODEVELOPVICE.INI,changed,47,黑翼之血2,Magic_Def,485,270
HERODEVELOPVICE.INI,changed,47,黑翼之血2,Max_HP,2050,1650
HERODEVELOPVICE.INI,changed,47,黑翼之血2,Max_MP,1250,1700
HERODEVELOPVICE.INI,changed,47,黑翼之血2,Name,冀羅戰雄2,黑翼之血2
HERODEVELOPVICE.INI,changed,12,科隆多女傑,Base_Con,900,1400
HERODEVELOPVICE.INI,changed,12,科隆多女傑,Base_Dex,900,1450
HERODEVELOPVICE.INI,changed,12,科隆多女傑,Base_Int,900,1550
HERODEVELOPVICE.INI,changed,12,科隆多女傑,Base_Str,900,1500
HERODEVELOPVICE.INI,changed,12,科隆多女傑,Extra_Def,1500,1850
HERODEVELOPVICE.INI,changed,12,科隆多女傑,Hero1,102,119
HERODEVELOPVICE.INI,changed,12,科隆多女傑,Hero2,111,120
HERODEVELOPVICE.INI,changed,12,科隆多女傑,Hero3,,121
HERODEVELOPVICE.INI,changed,12,科隆多女傑,Magic_Def,1500,1950
HERODEVELOPVICE.INI,changed,12,科隆多女傑,Max_HP,7200,9000
HERODEVELOPVICE.INI,changed,12,科隆多女傑,Max_MP,7150,8000
HERODEVELOPVICE.INI,changed,12,科隆多女傑,Name,神魔盡我,科隆多女傑
HERODEVELOPVICE.INI,changed,48,冀羅戰雄2,Base_Con,340,440
HERODEVELOPVICE.INI,changed,48,冀羅戰雄2,Base_Dex,395,350
HERODEVELOPVICE.INI,changed,48,冀羅戰雄2,Base_Int,410,385
HERODEVELOPVICE.INI,changed,48,冀羅戰雄2,Base_Str,380,425
HERODEVELOPVICE.INI,changed,48,冀羅戰雄2,Extra_Def,445,570
HERODEVELOPVICE.INI,changed,48,冀羅戰雄2,Hero1,61,88
HERODEVELOPVICE.INI,changed,48,冀羅戰雄2,Hero2,63,77
HERODEVELOPVICE.INI,changed,48,冀羅戰雄2,Magic_Def,490,485
HERODEVELOPVICE.INI,changed,48,冀羅戰雄2,Max_HP,1400,2050
HERODEVELOPVICE.INI,changed,48,冀羅戰雄2,Max_MP,1900,1250
HERODEVELOPVICE.INI,changed,48,冀羅戰雄2,Name,幻世命定者1,冀羅戰雄2
HERODEVELOPVICE.INI,changed,81,佛國衛侍,Base_Con,10,20
HERODEVELOPVICE.INI,changed,81,佛國衛侍,Base_Dex,15,20
HERODEVELOPVICE.INI,changed,81,佛國衛侍,Base_Int,20,10
HERODEVELOPVICE.INI,changed,81,佛國衛侍,Base_Str,10,15
HERODEVELOPVICE.INI,changed,81,佛國衛侍,Extra_Def,10,25
HERODEVELOPVICE.INI,changed,81,佛國衛侍,Hero1,5,16
HERODEVELOPVICE.INI,changed,81,佛國衛侍,Hero2,6,7
HERODEVELOPVICE.INI,changed,81,佛國衛侍,Magic_Def,25,10
HERODEVELOPVICE.INI,changed,81,佛國衛侍,Max_HP,50,80
HERODEVELOPVICE.INI,changed,81,佛國衛侍,Max_MP,100,80
HERODEVELOPVICE.INI,changed,81,佛國衛侍,Name,東瀛怪談,佛國衛侍
HERODEVELOPVICE.INI,changed,17,魔眷血脈,Base_Con,700,650
HERODEVELOPVICE.INI,changed,17,魔眷血脈,Base_Dex,730,910
HERODEVELOPVICE.INI,changed,17,魔眷血脈,Base_Int,750,925
HERODEVELOPVICE.INI,changed,17,魔眷血脈,Base_Str,720,880
HERODEVELOPVICE.INI,changed,17,魔眷血脈,Extra_Def,960,600
HERODEVELOPVICE.INI,changed,17,魔眷血脈,Hero1,104,106
HERODEVELOPVICE.INI,changed,17,魔眷血脈,Hero2,105,107
HERODEVELOPVICE.INI,changed,17,魔眷血脈,Max_HP,4700,4000
HERODEVELOPVICE.INI,changed,17,魔眷血脈,Max_MP,4400,6000
HERODEVELOPVICE.INI,changed,17,魔眷血脈,Name,莫名因緣,魔眷血脈
HERODEVELOPVICE.INI,changed,58,真知飛昇,Base_Con,200,700
HERODEVELOPVICE.INI,changed,58,真知飛昇,Base_Dex,340,700
HERODEVELOPVICE.INI,changed,58,真知飛昇,Base_Int,330,700
HERODEVELOPVICE.INI,changed,58,真知飛昇,Base_Str,240,700
HERODEVELOPVICE.INI,changed,58,真知飛昇,Extra_Def,310,1000
HERODEVELOPVICE.INI,changed,58,真知飛昇,Hero1,63,38
HERODEVELOPVICE.INI,changed,58,真知飛昇,Hero2,74,8
HERODEVELOPVICE.INI,changed,58,真知飛昇,Hero3,,10
HERODEVELOPVICE.INI,changed,58,真知飛昇,Hero4,,11
HERODEVELOPVICE.INI,changed,58,真知飛昇,Hero5,,9
HERODEVELOPVICE.INI,changed,58,真知飛昇,Magic_Def,470,1000
HERODEVELOPVICE.INI,changed,58,真知飛昇,Max_HP,1200,3600
HERODEVELOPVICE.INI,changed,58,真知飛昇,Max_MP,1450,3600
HERODEVELOPVICE.INI,changed,58,真知飛昇,Name,情難訴1,真知飛昇
HERODEVELOPVICE.INI,changed,11,赤子雄心,Base_Con,1400,850
HERODEVELOPVICE.INI,changed,11,赤子雄心,Base_Dex,1450,930
HERODEVELOPVICE.INI,changed,11,赤子雄心,Base_Int,1550,930
HERODEVELOPVICE.INI,changed,11,赤子雄心,Base_Str,1500,910
HERODEVELOPVICE.INI,changed,11,赤子雄心,Extra_Def,1850,850
HERODEVELOPVICE.INI,changed,11,赤子雄心,Hero1,119,118
HERODEVELOPVICE.INI,changed,11,赤子雄心,Hero3,121,
HERODEVELOPVICE.INI,changed,11,赤子雄心,Magic_Def,1950,900
HERODEVELOPVICE.INI,changed,11,赤子雄心,Max_HP,9000,4800
HERODEVELOPVICE.INI,changed,11,赤子雄心,Max_MP,8000,5400
HERODEVELOPVICE.INI,changed,11,赤子雄心,Name,科隆多女傑,赤子雄心
HERODEVELOPVICE.INI,changed,39,異族戀情,Base_Con,380,320
HERODEVELOPVICE.INI,changed,39,異族戀情,Base_Dex,435,380
HERODEVELOPVICE.INI,changed,39,異族戀情,Base_Int,460,280
HERODEVELOPVICE.INI,changed,39,異族戀情,Base_Str,425,420
HERODEVELOPVICE.INI,changed,39,異族戀情,Extra_Def,540,575
HERODEVELOPVICE.INI,changed,39,異族戀情,Hero1,68,87
HERODEVELOPVICE.INI,changed,39,異族戀情,Hero2,69,86
HERODEVELOPVICE.INI,changed,39,異族戀情,Magic_Def,590,520
HERODEVELOPVICE.INI,changed,39,異族戀情,Max_HP,1850,2000
HERODEVELOPVICE.INI,changed,39,異族戀情,Max_MP,2350,1800
HERODEVELOPVICE.INI,changed,39,異族戀情,Name,幻世命定者2,異族戀情
HERODEVELOPVICE.INI,changed,50,天翼奇情1,Base_Con,360,390
HERODEVELOPVICE.INI,changed,50,天翼奇情1,Base_Dex,410,350
HERODEVELOPVICE.INI,changed,50,天翼奇情1,Base_Int,350,360
HERODEVELOPVICE.INI,changed,50,天翼奇情1,Base_Str,400,330
HERODEVELOPVICE.INI,changed,50,天翼奇情1,Extra_Def,480,580
HERODEVELOPVICE.INI,changed,50,天翼奇情1,Hero1,61,65
HERODEVELOPVICE.INI,changed,50,天翼奇情1,Hero2,64,66
HERODEVELOPVICE.INI,changed,50,天翼奇情1,Magic_Def,460,590
HERODEVELOPVICE.INI,changed,50,天翼奇情1,Max_HP,1500,1900
HERODEVELOPVICE.INI,changed,50,天翼奇情1,Max_MP,1750,2100
HERODEVELOPVICE.INI,changed,50,天翼奇情1,Name,雙頭死神1,天翼奇情1
HERODEVELOPVICE.INI,changed,21,天縱驕情,Base_Int,900,0
HERODEVELOPVICE.INI,changed,21,天縱驕情,Base_Str,0,925
HERODEVELOPVICE.INI,changed,21,天縱驕情,Hero2,100,99
HERODEVELOPVICE.INI,changed,21,天縱驕情,Name,靜流常伴,天縱驕情
HERODEVELOPVICE.INI,changed,33,魔神系譜,Base_Con,950,975
HERODEVELOPVICE.INI,changed,33,魔神系譜,Base_Dex,1000,935
HERODEVELOPVICE.INI,changed,33,魔神系譜,Base_Int,1150,920
HERODEVELOPVICE.INI,changed,33,魔神系譜,Base_Str,1050,990
HERODEVELOPVICE.INI,changed,33,魔神系譜,Extra_Def,1600,1400
HERODEVELOPVICE.INI,changed,33,魔神系譜,Hero1,59,80
HERODEVELOPVICE.INI,changed,33,魔神系譜,Hero2,57,79
HERODEVELOPVICE.INI,changed,33,魔神系譜,Hero3,58,78
HERODEVELOPVICE.INI,changed,33,魔神系譜,Hero4,55,
HERODEVELOPVICE.INI,changed,33,魔神系譜,Hero5,53,
HERODEVELOPVICE.INI,changed,33,魔神系譜,Magic_Def,1700,1480
HERODEVELOPVICE.INI,changed,33,魔神系譜,Max_HP,4500,5500
HERODEVELOPVICE.INI,changed,33,魔神系譜,Max_MP,4900,5250
HERODEVELOPVICE.INI,changed,33,魔神系譜,Name,蜀漢五俠,魔神系譜
HERODEVELOPVICE.INI,changed,27,統幻之神,Base_Con,650,1400
HERODEVELOPVICE.INI,changed,27,統幻之神,Base_Dex,650,1450
HERODEVELOPVICE.INI,changed,27,統幻之神,Base_Int,850,1300
HERODEVELOPVICE.INI,changed,27,統幻之神,Base_Str,750,1200
HERODEVELOPVICE.INI,changed,27,統幻之神,Extra_Def,1100,1900
HERODEVELOPVICE.INI,changed,27,統幻之神,Hero1,67,60
HERODEVELOPVICE.INI,changed,27,統幻之神,Hero2,90,54
HERODEVELOPVICE.INI,changed,27,統幻之神,Hero3,,56
HERODEVELOPVICE.INI,changed,27,統幻之神,Hero4,,46
HERODEVELOPVICE.INI,changed,27,統幻之神,Magic_Def,1200,1900
HERODEVELOPVICE.INI,changed,27,統幻之神,Max_HP,5500,9500
HERODEVELOPVICE.INI,changed,27,統幻之神,Max_MP,6500,8800
HERODEVELOPVICE.INI,changed,27,統幻之神,Name,雙界靈王,統幻之神
HERODEVELOPVICE.INI,changed,38,雙頭死神3,Base_Con,320,460
HERODEVELOPVICE.INI,changed,38,雙頭死神3,Base_Dex,380,510
HERODEVELOPVICE.INI,changed,38,雙頭死神3,Base_Int,280,450
HERODEVELOPVICE.INI,changed,38,雙頭死神3,Base_Str,420,500
HERODEVELOPVICE.INI,changed,38,雙頭死神3,Extra_Def,575,630
HERODEVELOPVICE.INI,changed,38,雙頭死神3,Hero1,87,84
HERODEVELOPVICE.INI,changed,38,雙頭死神3,Hero2,86,71
HERODEVELOPVICE.INI,changed,38,雙頭死神3,Magic_Def,520,610
HERODEVELOPVICE.INI,changed,38,雙頭死神3,Max_HP,2000,2450
HERODEVELOPVICE.INI,changed,38,雙頭死神3,Max_MP,1800,2700
HERODEVELOPVICE.INI,changed,38,雙頭死神3,Name,異族戀情,雙頭死神3
HERODEVELOPVICE.INI,changed,73,地火神兵,Base_Con,500,230
HERODEVELOPVICE.INI,changed,73,地火神兵,Base_Dex,340,190
HERODEVELOPVICE.INI,changed,73,地火神兵,Base_Int,400,195
HERODEVELOPVICE.INI,changed,73,地火神兵,Base_Str,475,245
HERODEVELOPVICE.INI,changed,73,地火神兵,Extra_Def,735,350
HERODEVELOPVICE.INI,changed,73,地火神兵,Hero1,37,33
HERODEVELOPVICE.INI,changed,73,地火神兵,Hero2,30,15
HERODEVELOPVICE.INI,changed,73,地火神兵,Hero3,16,
HERODEVELOPVICE.INI,changed,73,地火神兵,Hero4,7,
HERODEVELOPVICE.INI,changed,73,地火神兵,Magic_Def,640,280
HERODEVELOPVICE.INI,changed,73,地火神兵,Max_HP,1100,1050
HERODEVELOPVICE.INI,changed,73,地火神兵,Max_MP,900,800
HERODEVELOPVICE.INI,changed,73,地火神兵,Name,摩羅神話,地火神兵
HERODEVELOPVICE.INI,changed,55,桃園三結義,Base_Con,380,675
HERODEVELOPVICE.INI,changed,55,桃園三結義,Base_Dex,440,620
HERODEVELOPVICE.INI,changed,55,桃園三結義,Base_Int,400,560
HERODEVELOPVICE.INI,changed,55,桃園三結義,Base_Str,420,660
HERODEVELOPVICE.INI,changed,55,桃園三結義,Extra_Def,550,850
HERODEVELOPVICE.INI,changed,55,桃園三結義,Hero2,52,50
HERODEVELOPVICE.INI,changed,55,桃園三結義,Hero3,,51
HERODEVELOPVICE.INI,changed,55,桃園三結義,Magic_Def,575,800
HERODEVELOPVICE.INI,changed,55,桃園三結義,Max_HP,1900,3100
HERODEVELOPVICE.INI,changed,55,桃園三結義,Max_MP,1800,2600
HERODEVELOPVICE.INI,changed,55,桃園三結義,Name,肱股君臣,桃園三結義
HERODEVELOPVICE.INI,changed,34,蜀漢五俠,Base_Con,1000,950
HERODEVELOPVICE.INI,changed,34,蜀漢五俠,Base_Dex,950,1000
HERODEVELOPVICE.INI,changed,34,蜀漢五俠,Base_Int,700,1150
HERODEVELOPVICE.INI,changed,34,蜀漢五俠,Base_Str,1100,1050
HERODEVELOPVICE.INI,changed,34,蜀漢五俠,Extra_Def,1330,1600
HERODEVELOPVICE.INI,changed,34,蜀漢五俠,Hero1,49,59
HERODEVELOPVICE.INI,changed,34,蜀漢五俠,Hero2,50,57
HERODEVELOPVICE.INI,changed,34,蜀漢五俠,Hero3,51,58
HERODEVELOPVICE.INI,changed,34,蜀漢五俠,Hero4,45,55
HERODEVELOPVICE.INI,changed,34,蜀漢五俠,Hero5,,53
HERODEVELOPVICE.INI,changed,34,蜀漢五俠,Magic_Def,970,1700
HERODEVELOPVICE.INI,changed,34,蜀漢五俠,Max_HP,5000,4500
HERODEVELOPVICE.INI,changed,34,蜀漢五俠,Max_MP,4350,4900
HERODEVELOPVICE.INI,changed,34,蜀漢五俠,Name,三英戰呂布,蜀漢五俠
HERODEVELOPVICE.INI,changed,63,九天聖尊,Base_Con,325,310
HERODEVELOPVICE.INI,changed,63,九天聖尊,Base_Dex,320,300
HERODEVELOPVICE.INI,changed,63,九天聖尊,Base_Int,295,340
HERODEVELOPVICE.INI,changed,63,九天聖尊,Base_Str,305,295
HERODEVELOPVICE.INI,changed,63,九天聖尊,Extra_Def,480,350
HERODEVELOPVICE.INI,changed,63,九天聖尊,Hero1,43,44
HERODEVELOPVICE.INI,changed,63,九天聖尊,Hero2,42,43
HERODEVELOPVICE.INI,changed,63,九天聖尊,Magic_Def,360,460
HERODEVELOPVICE.INI,changed,63,九天聖尊,Max_HP,1300,1600
HERODEVELOPVICE.INI,changed,63,九天聖尊,Max_MP,1400,1500
HERODEVELOPVICE.INI,changed,63,九天聖尊,Name,天授神煉,九天聖尊
HERODEVELOPVICE.INI,changed,53,贖罪轉生,Base_Con,380,395
HERODEVELOPVICE.INI,changed,53,贖罪轉生,Base_Dex,435,410
HERODEVELOPVICE.INI,changed,53,贖罪轉生,Base_Int,385,390
HERODEVELOPVICE.INI,changed,53,贖罪轉生,Base_Str,430,405
HERODEVELOPVICE.INI,changed,53,贖罪轉生,Extra_Def,480,475
HERODEVELOPVICE.INI,changed,53,贖罪轉生,Hero1,54,59
HERODEVELOPVICE.INI,changed,53,贖罪轉生,Magic_Def,520,475
HERODEVELOPVICE.INI,changed,53,贖罪轉生,Max_HP,1800,1700
HERODEVELOPVICE.INI,changed,53,贖罪轉生,Max_MP,1950,1600
HERODEVELOPVICE.INI,changed,53,贖罪轉生,Name,北海雙神,贖罪轉生
HERODEVELOPVICE.INI,changed,9,超時空知交,Base_Con,830,900
HERODEVELOPVICE.INI,changed,9,超時空知交,Base_Dex,900,915
HERODEVELOPVICE.INI,changed,9,超時空知交,Base_Int,1000,940
HERODEVELOPVICE.INI,changed,9,超時空知交,Base_Str,875,950
HERODEVELOPVICE.INI,changed,9,超時空知交,Extra_Def,600,1250
HERODEVELOPVICE.INI,changed,9,超時空知交,Hero2,119,118
HERODEVELOPVICE.INI,changed,9,超時空知交,Magic_Def,1100,1180
HERODEVELOPVICE.INI,changed,9,超時空知交,Max_HP,3500,5000
HERODEVELOPVICE.INI,changed,9,超時空知交,Max_MP,6000,4500
HERODEVELOPVICE.INI,changed,9,超時空知交,Name,快筆綴雪,超時空知交
HERODEVELOPVICE.INI,changed,79,仙島三寶,Base_Con,75,85
HERODEVELOPVICE.INI,changed,79,仙島三寶,Base_Dex,40,80
HERODEVELOPVICE.INI,changed,79,仙島三寶,Base_Int,55,100
HERODEVELOPVICE.INI,changed,79,仙島三寶,Base_Str,50,70
HERODEVELOPVICE.INI,changed,79,仙島三寶,Extra_Def,80,45
HERODEVELOPVICE.INI,changed,79,仙島三寶,Hero1,17,13
HERODEVELOPVICE.INI,changed,79,仙島三寶,Hero2,18,14
HERODEVELOPVICE.INI,changed,79,仙島三寶,Hero3,,12
HERODEVELOPVICE.INI,changed,79,仙島三寶,Magic_Def,45,125
HERODEVELOPVICE.INI,changed,79,仙島三寶,Max_HP,340,275
HERODEVELOPVICE.INI,changed,79,仙島三寶,Max_MP,140,550
HERODEVELOPVICE.INI,changed,79,仙島三寶,Name,三更使者,仙島三寶
HERODEVELOPVICE.INI,changed,45,三劫災魁,Base_Con,300,570
HERODEVELOPVICE.INI,changed,45,三劫災魁,Base_Dex,440,570
HERODEVELOPVICE.INI,changed,45,三劫災魁,Base_Int,430,600
